group_url;text;comments;likes;reposts
samsung.galaxy_a;Привет как избавится от двойного тапа на разблокировке а71;2;0;0
samsung.galaxy_a;Здравствуйте, тел. А50, помогите решить проблему с фонариком. Когда фоткаешь - вспышка есть, а просто включаешь - не горит.;12;0;0
samsung.galaxy_a;;0;6;0
samsung.galaxy_a;;0;2;0
samsung.galaxy_a;"Нужно больше платформ Exynos. Samsung готовит к выпуску SoC Exynos 981 среднего уровня

Поддержка Bluetooth 5.2 подтверждена

Мы уже писали о том, что Samsung работает сразу над несколькими новыми однокристальными платформами — Exynos 1080 и Exynos 2100. Но то модели топового уровня, а Exynos 981, засветившаяся в базе данных Bluetooth SIG, окажется новинкой среднего уровня.

Никаких технических подробностей об этой платформе, за исключением разве что поддержки Bluetooth 5.2, нет. Но судя по обозначению, она является лишь версией Exynos 980. Логично думать, что новая модель окажется чуть мощнее предшественницы.  

Exynos 980 используется в Samsung Galaxy A51 5G и Galaxy A71 5G. Очевидно, Exynos 981 будет применяться в других моделях среднего уровня линейки Galaxy A.";5;3;1
samsung.galaxy_a;Иногда сенсор тупит то есть нужно нажимать чуточку жёстче из-за чего это может быть?стоит защитное стекло;8;0;0
samsung.galaxy_a;Поделитесь пожалуйста своими настройками гуглкамеры.Самсунг А 71;0;0;0
samsung.galaxy_a;На а01 выйдет one ui 2.5? Или сразу андроид 11?;4;0;0
samsung.galaxy_a;Новое обновление Samsung A50 4/64 FN Россия 🇷🇺;5;10;0
samsung.galaxy_a;Можно ли сделать длинный скриншот на Самсунг а01?;20;0;0
samsung.galaxy_a;"Всем доброй ночи, подскажите пожалуйста сайт для телефонов, где можно установить Pro версии программ, apk.

Только проверенные сайты пожалуйста.";6;1;0
samsung.galaxy_a;Как удалить  значок  обновления;2;0;0
samsung.galaxy_a;Подскажите пж, как этот домик поставить ровно посередине ? Раньше не было так, сама не пойму в какой момент отошёл 🙁;5;1;0
samsung.galaxy_a;Перешёл с Honor 4c pro на A31. С какой программой лучше перенести все данные. Чтобы приложения загрузились все и журнал вызовов, сообщения, контакты, файлы ну и какие нибудь настройки по возможности.;1;0;0
samsung.galaxy_a;"здравствуйте, посоветуйте облачное хранилище, которым пользуетесь
в google photo и в one drive закончилось место";13;0;0
samsung.galaxy_a;Подскажите что это за приложение и зачем оно нужно?;3;0;0
samsung.galaxy_a;"Всем доброго времени суток. 
На А51 обрывается связь при разговоре - 1,5 минуты максимум. Начинается разговор хорошо, потом становится слышно через слово, а потом тупо сбрасывается вызов. Интернет тоже постоянно обрывается. Когда ввожу *100#, показывается неправильный баланс (симка 2, Билайн), причём разное значение, но всё время чуть больше нуля, в итоге даже не даёт совершить вызов, мол, недостаточно средств. Но деньги на балансе есть, проверял в личном кабинете. С этими же сим-картами в другом телефоне нет проблем, всё работает нормально: и звонки, и баланс правильный, и интернет. Какой-то странный глюк.
Много раз перезагружал, выключал, сбросил даже до заводских настроек - ничего не вышло. Что это такое и как исправить? Заранее спасибо.";5;0;0
kupit_iphone_v_moskve;"В продаже оригинальные Акссесуары на Apple 🍎 технику 
100% оригинал(взяты из комплектов телефонов)
В наличии:

1)Блок-600р

2)Провод-800р

3)Наушники-900р
(Есть разъём 3.5 и лайтинг)

Все аксессуары абсолютно новые 
Готов к любым вашим проверкам 
Так-же Готов выкупить вашу Apple технику";0;0;0
kupit_iphone_v_moskve;"🚦Внимание, Аукцион‼️

👑Стартовая цена на лот 29.000₽

◾️Чтоб было честно, пишите свои предложения в комменты!
◾️Фейковые страницы не учавствуют‼️

✅Продаю свой IPhone XS Max 64Gb! Покупал в магазине лично в ТЦ Стокманн. Эксплуатировался всегда аккуратно и бережно, все функции работают, состояние идеальное! Аккумулятор менял в IPort в начале октября. 
Установлена IOS 14.1
Полный комплект, за исключением наушников.
Фото мои!

🎁Аукцион действует до 11.11.20

🥁Ну че, погнали‼️";0;0;0
kupit_iphone_v_moskve;"Добрый день, на выходных буду в столице, хочу приобрести iPhone 11 по адекватной цене.
Предлагайте ваши варианты в лс
Админу 12 про Макс 👌
Фото для внимания";0;0;0
kupit_iphone_v_moskve;"Продаю Айфон 7 32 гб.
В полном комплекте (коробка,наушники,зарядка и переходник (все оригинал)).
Из повреждений только небольшой скол внизу (3 фото)
Любые  проверки с вашей стороны.
Цена 12к (возможет торг)";0;2;0
kupit_iphone_v_moskve;"В продаже айфон Х 64 Ростест 
Телефон без ремонтов и водных процедур 
Внешнее состояние около идеал 
Полный оригинальный комплект
Все работает отлично 
Не глючит и не тормозит 
Готов к любым проверкам 
Цена:29.000";1;0;0
kupit_iphone_v_moskve;"В продаже 7+ 128 Ростест 
Телефон без ремонтов и водных процедур 
Внешнее состояние на фото 
Все функции работают штатно
Не глючит и не тормозит 
В комплекте:телефон,зарядка и чехлы 
Готов к любым проверкам 
Цена:17.000";0;2;0
kupit_iphone_v_moskve;"iPhone 8 256gb хорошее состояние, работает абсолютно все что должно работать, ни разу не тормозил и не подводил меня, комплект как на фото, любые проверки, все уже сброшено до заводских настроек, из учетных записей вышел! Ни каких доставок, продажа только в живую, после ваших проверок!
Цена:19000";0;3;0
kupit_iphone_v_moskve;"В продаже айфон Хр 64 Ростест 
Телефон без ремонтов и водных процедур 
Внешнее состояние на фото 
Не глючит и не тормозит 
Все функции работают штатно 
В комплекте:телефон и зарядка 
Готов к любым проверкам
Цена:31.000";0;0;0
kupit_iphone_v_moskve;Куплю айфон х в отличном состоянии! Предложения в лс;0;1;0
kupit_iphone_v_moskve;"Продам iPhone X в идеальном состоянии, Ростест 64 Гб 
Полный родной комплект, с новыми наушниками, ЧЕКОМ! 
В придачу 5 чехлов и новая бронька. 
Телефон без сколов и царапин, не разбирался. 
Стоит все заводское, оригинальное, приятно пользоваться . 
Все функции работают отлично, на месте любые проверки. 
За телефон не стыдно, цена 29.000 р 
Не торгуюсь, обмена нет! 
Пишите, если нужен реально отличный айфон.";0;0;0
kupit_iphone_v_moskve;"В продаже айфон 8 64 Ростест 
Внешнее состояние на фото 
Переклеивалось стекло экрана
В остальном полный оригинал 
Все функции работают штатно 
В комплекте телефон и зарядка 
Готов к любым проверкам 
Цена:18.000";0;0;0
kupit_iphone_v_moskve;"Продам iPhone 8 на 64Gb по очень приемлемой цене за такое состояние. Новый стоит 35990. Полный комплект:коробка, зарядное устройство, наушники. В отличном состоянии. Прозрачный чехол в подарок. Любые проверки на месте. Не вскрывался, без сколов и дефектов. Небольшой торг уместен) состояние аккумулятора 82%. Ростест . Есть чек . Все вопросы в Сообщения. Забрать можно в районе метро Ховрино в любое для Вас время.
22 000рублей.";0;0;0
kupit_iphone_v_moskve;"iPhone SE 32Гб🔥 - в хорошем состоянии, все работает, игры, приложения до сих пор все тянет, заряд держит нормально!Служил мне верой и правдой, но пришла пора обновиться!📱 

❗️Отдам его за 5000р❗️";0;0;0
kupit_iphone_v_moskve;"IPhone 4s. 

В хорошем состоянии, работает нормально. Есть небольшой скол, на работу не мешает, даже на экран не залезает. Провод в комплекте. 
Цена: 3000р.

Пишите в прямо сейчас!";1;2;0
kupit_iphone_v_moskve;"Продаю свои Apple Watch. Был с ними максимально бережен. Не вскрывались и не  ремонтировались, в воде не были хоть и водонепроницаемые. Никаких дефектов у часов нет, всё исправно и всё работает, единственное это 1 царапка на экране, которую и то видно только под прямыми лучами, ну и есть 2 точно такие-то крошечные царапины на корпусе которые в глаза не бросаются. В комплекте идёт оригинальное зарядное устройство ( НЕ ВСКРЫВАЛОСЬ!), куча ремешком, коробка. Чек к сожалению не сохранился. 
Цена: 11500₽, возможен торг на месте 
Метро Калужская.";0;1;0
kupit_iphone_v_moskve;"Всем привет 
Решил продать все барахло 
Все Ростест 
- 1 лот AirPods кейс от вторых с беспроводной зарядкой , уши от первых (левый наушник играет чуть тише) 
Цена 3500
- 2 лот AirPods кейс от вторых с беспроводной зарядкой , уши вторые но левый наушник не играет 
Цена 3000
- 3 лот AirPods Pro меньше года 
Левый наушник на полной громкости при басах может чуть хрипеть 
В остальном полностью работают 
Можно попробовать по гарантии отдать 
Комплект коробка , амбушюры 
Цена 8000
- 4 лот iPad Pro 12,9 1 поколение  128gb без ремонтов 
Дисплей не разбит 
Аккумулятор держит Отлично 
Покупался в 2017 
В комплекте только провод 
Цена 24000
- 5 лот Apple Watch 4 40mm aluminum case 
Стекло в царапинах 
Комплект полный 
Отдам их с новым оригинальным ремешком 
Цена 13500
Больше фото в лс 
Забрать все можно у метро Лермонтовский проспект";0;0;0
kupit_iphone_v_moskve;ЦЕНА 12 тыс.;0;0;0
kupit_iphone_v_moskve;"Apple Watch 3, 42mm. Комплект полный, состояние рабочее и внешнее на 5. 
12.т.р";1;0;0
kupit_iphone_v_moskve;"В продаже айфон 7+ 128 Америка 
Телефон не восстановленный !!
Работает со всеми Сим 
Никаких проблем в телефоне нет 
Заменил батарейку на новую 
Теперь Аккум 100% 
Полный оригинальный комплект
Готов к любым Проверкам 
Цена:17.000";3;1;0
kupit_iphone_v_moskve;"В продаже айфон Х 256 Ростест 
Телефон без ремонтов и водных процедур 
Полный оригинальный комплект
Все функции работают на ура 
Телефон был выдан сервисным центром apple взамен бракованного(все подвергающие документы есть)
Готов к любым проверкам 
Цена:33.000";0;1;0
kupit_iphone_v_moskve;"В продаже айфон Х 64 Ростест 
Не ремонтировался и не купался 
Полный оригинальный комплект,включая чек 
Все работает отлично,не глючит и не тормозит 
Готов к любым проверкам 
Возможен обмен 
Цена:29.000";0;1;0
kupit_iphone_v_moskve;"В продаже айфон Хр 64 Ростест 
Телефон без ремонтов и водных процедур 
Внешнее состояние на фото 
Не глючит и не тормозит 
Все функции работают штатно 
В комплекте:телефон и зарядка 
Готов к любым проверкам
Цена:31.000";0;0;0
kupit_iphone_v_moskve;"Iphone se,32гб в идеале,все работает,любые проверки 
Комплект:все кроме ушей
Цена:6000
Без торга !";0;0;0
kupit_iphone_v_moskve;"новый iPhone SE 2020 с бонусами чек/гарантия 2 года

в использовании несколько дней, после чего убран обратно в коробку. не единой царапины или намека на то. полный комплект+ 3 чехла + новое защитное стекло. черный/64гб. аппарат РСТ - гарантия до конца 22 года!!! недавно куплен за 40 + стекло 500 + чехлы по 500. отдаю все за 33. по городу подвезу.

Территориально г.Москва ЦАО
Возможен посыл по стране
Связь через ЛС или в what’s app:
+79О57744З78";0;2;0
kupit_iphone_v_moskve;"Продам iPhone 8 64 gb , цвет розовое золото. 2 года пользовались. Царапин и потёртостей нет( был в чехле и защитном экране)
Цена 21 тр";0;0;0
kupit_iphone_v_moskve;"AirPods Pro оригинал на гарантии
12.000₽
Цена из-за срочности. 
Быстрее заберёте-ниже цена.";0;1;0
kupit_iphone_v_moskve;Куплю аирподсы 2 в пределах 4500р;0;0;0
kupit_iphone_v_moskve;"Куплю айфон 7 (7+)на 128 гигабайт  
В хорошем состоянии 
Не дороже 13 000
Город Москва";0;0;0
kupit_iphone_v_moskve;"Продам iPhone 6s Plus на 16 Гб, в отличном состоянии. 
Полностью рабочий. Не глючит. 
В комплекте коробка, модный чехол, зарядка. 
Цена 8.500 без торга! 
Пишите. Обмена нет";2;3;0
kupit_iphone_v_moskve;"iPhone 8+ 64gb
27 000 ₽";1;6;0
kupit_iphone_v_moskve;"iPhone 8 Plus 64 Gold Ростест

Телефон никогда не вскрывался, все детали родные, включая аккумулятор

Отпечаток, true ton, Apple Pay- всё работает 

Заднее стекло в идеальнейшем состоянии, все время в чехлах, на переднем есть мельчайшие микро-царапинки из за маникюра, иногда был в защитном стекле, иногда без него

Комплект: телефон, родная коробка (наклейки, скрепка, макулатура), оригинальный блок и lightning в отличном состоянии, чехлы

Цена 23500₽

Любые вопросы, доп фото в лс, проверки только приветствуются";1;0;0
kupit_iphone_v_moskve;"iPhone SE 32 Gold Ростест

Телефон никогда не вскрывался, все детали родные, включая аккумулятор

Отпечаток, Apple Pay- всё работает 

С момента покупки в защитном стекле и всё время в чехлах, под защиткой экран- идеал, можем снять во время покупки, убедитесь

Комплект: телефон, родная коробка ( сохранились родные пленки, наклейки, скрепка, чек) блок оригинал, lightning оригинал, немного устал, но заряжает без проблем, наушники ориг сост 10/10, также вдовесок отдам ещё одни оригинальные наушники с неработающим левым ухом, чехлы

Цена 6000₽

Любые вопросы, доп фото в лс, проверки только приветствуются";0;0;0
kupit_iphone_v_moskve;"Аиры 2 поколения вместе с футляром с беспроводной зарядкой 
Состояние на фото
В использовании чуть больше месяца
Есть идентичные, поэтому продаю (кому интересно)
В подарок чехол 
Любые проверки с вашей стороны только приветствуются)
Пишите
Цена: 4500";5;5;0
kupit_iphone_v_moskve;Куплю iPhone XS max 256. Цена в пределах 35 000 рублей. Писать в лс.;0;0;0
kupit_iphone_v_moskve;"В продаже iPhone 8 на 64 Гб, Ростест.
Все шикарно работает. Есть пару коцек.
АКБ ещё живой.
Экран не менялся стоит родной оригинал !
Цена без торга ! Обмен на айфон 7 с вашей доплатой от 7 к.
Пишите. 16.900 р.";0;2;0
kupit_iphone_v_moskve;"Xr 64gb белый, идеальное состояние! 
Акб 94% 
коробка, чек, документы
Отдам в подарок чехлы и блок оригинал
Ростест, гарантия до 24.03.2021
Москва
33990Р";0;2;1
kupit_iphone_v_moskve;Куплю Apple Watch 44мм (1, 2 и 3 серию не рассматриваю) Писать в лс;0;0;0
kupit_iphone_v_moskve;"Продам iPhone XS MAX на 64 Гб, полностью в оригинале и без ремонтов. 
Состояние хорошее, повреждений нет. 
Комплект полный, с коробкой и чеком. 
Цена без торга! Обмен на выгодных условиях только на iphone с вашей доплатой. 
39.500 р. 
Пишите.";1;0;0
kupit_iphone_v_moskve;"Москва. Продам оставшиеся два imac 20. 2007 и 2008 года.
Использовались в офисе, только для оформления заказов. Продаются в связи закрытием бизнеса.

Характеристики №1:
iMac 20 - середина 2007
Процессор 2GHz Intel Core 2 Duo
Память 4 ГБ 667 МГц DDR2 SDRAM - увеличена. Стояла 2 ГБ.
Графика ATI Radeon 2400 XT 128 МБ
Серийный номер W87417BTX85
Операционная система El Capitan 10.11.16
Цена - 8.500

Характеристики №2:
iMac 20 - начало 2008
Процессор 2,4 GHz Intel Core 2 Duo
Память 4 ГБ 800 МГц DDR2 SDRAM
Графика ATI Radeon 2400 XT 128 МБ
Серийный номер WM828UWLZE2
Операционная система El Capitan 10.11.16
Цена - 10.000

Полностью чистая система, не авторизован icloud. Любые проверки. 
В комплекте отдам не родную клавиатуру и мышку. Оригинальные клавиатуры и мышки отсутствуют.";0;5;0
kupit_iphone_v_moskve;"AirPods Pro Оригинал 
Стоят на гарантии без коробки 
Состояние близкое к идеалу
Москва
Версия прошивки 3A283, на подделках показывает 1A
Цена 10500";0;0;0
kupit_iphone_v_moskve;"AirPods 1 оригинал 
Состояние близкое к идеалу
Цена 4000
Москва";0;2;0
kupit_iphone_v_moskve;Доброго времени суток! Продам айфон 6+ серого цвета на 128 гб.Менялся экран, потому не работает тач.По работе никаких нареканий нет, всё остальное работает идеально.Единственное-имеются незначительные потёртости и царапины на корпусе.Наклеено качественное защитное стекло.В комплекте коробка, в подарок отдам 3 чехла.Территориально Ярославский район.Пишите в личку, договоримся о встрече! Цена:10.000🙂;1;0;0
kupit_iphone_v_moskve;"Продаю без торга! Айфон 8 плюс на 64 Гб, Ростест. 
Все родное, ничего не менялось. 
Функции все работают отлично.. 
Любые проверки на месте. 
Цена 21.900 р. 
Комплект: кабель, зарядка, чехлы. 
Пишите ! Обмен не предлагать.";0;0;0
kupit_iphone_v_moskve;"В продаже айфон Хр 64 Ростест 
Телефон без ремонтов и водных процедур 
Внешнее состояние на фото 
Не глючит и не тормозит 
Все функции работают штатно 
В комплекте:телефон и зарядка 
Готов к любым проверкам
Цена:32.000";0;0;0
kupit_iphone_v_moskve;"В продаже айфон Х 64 Ростест 
Не ремонтировался и не купался 
Полный оригинальный комплект,включая чек 
Все работает отлично,не глючит и не тормозит 
Готов к любым проверкам 
Возможен обмен 
Цена:30.000";0;0;0
kupit_iphone_v_moskve;"В продаже айфон 7+ 128 Америка 
Телефон не восстановленный !!
Работает со всеми Сим 
Никаких проблем в телефоне нет 
Заменил батарейку на новую 
Теперь Аккум 100% 
Полный оригинальный комплект
Готов к любым Проверкам 
Цена:18.000";0;1;0
kupit_iphone_v_moskve;"В продаже айфон Х 256 Ростест 
Телефон без ремонтов и водных процедур 
Полный оригинальный комплект
Все функции работают на ура 
Телефон был выдан сервисным центром apple взамен бракованного(все подвергающие документы есть)
Готов к любым проверкам 
Цена:34.000";0;1;0
kupit_iphone_v_moskve;"В продаже айфон 8 64 Ростест 
Внешнее состояние на фото 
Переклеивалось стекло экрана
В остальном полный оригинал 
Все функции работают штатно 
В комплекте телефон и зарядка 
Готов к любым проверкам 
Цена:18.500";0;1;0
kupit_iphone_v_moskve;Продам айфон Xr - американец. Разбито заднее стекло. Полный комлект. 38000;6;2;0
kupit_iphone_v_moskve;"Продам айфоны 7 один на 32, другой на 256 
Работают оба отлично, все функции. 
Внешний вид на 4, экраны без царапин. 
Цена за 32(8.900р) за 256 (11900р) 
Без торгов. Комплекты без коробок, только зарядки. 
Пишите.";0;4;0
kupit_iphone_v_moskve;"Продаю Айфон 7 32 гб
Как новый,чека нет,есть зарядник и наушники 
В отличном состоянии,кнопка home работает идеально на ремонте не был.Возможен торг
ЦЕНА:12 ТЫСЯЧ ☁️";0;1;0
kupit_iphone_v_moskve;Продам apple watch 3 42mm. В комплекте зарядка, запасная часть ремешка и спортивный ремешок найк. 14 тыс. Торг.;0;0;0
kupit_iphone_v_moskve;"Продам сразу 2 айфона за 3 тысячи
В одном сломан экран другой под запчасти,подробности в лс";0;2;0
kupit_iphone_v_moskve;"В продаже айфон 7 128 Ростест 
За все время использования поменяли только батарейку
В остальном полный оригинал 
Все функции работают отлично 
Не глючит и не тормозит 
В комплекте:телефон и зарядка 
Готов к любым проверкам 
Цена:12.000";2;5;0
kupit_iphone_v_moskve;"Продам AirPods Pro, состояние 9/10
Кейс немного потерт, носились месяца полтора
Причина продажи-не хватает на 12 айфон
Все проверки на месте, быстрым торг. 
Чека нет, улетел вместе с остальными чеками при переезде,остальное все на месте. Полный комплект. Блока на зарядку нет, т.к. заряжались на беспроводной зарядке
11к";0;0;0
kupit_iphone_v_moskve;"Продаётся iPhone 7 Plus розовое золото на 32гб. В идеальном состоянии, с неснятой заводской пленкой. Имеется коробка, зарядное устройство, ключ для замены SIM карты. Без сколов и дефектов.
Цена: 20.000 рублей.
Место встречи: метро Севастопольская, торговый центр Азовский.

По поводу покупки или каким-то вопросам пишите в личные сообщения.";1;0;0
kupit_iphone_v_moskve;"Xr 64gb белый, коробка, чек
Отдам в подарок чехлы и защитные стёкла
Ростест, гарантия до 24.03.2021
Москва
34990Р";0;2;1
kupit_iphone_v_moskve;"В продаже айфон  8 64 Ростест 
Телефон без ремонтов и водных процедур 
Внешнее состояние на фото 
Телефон не глючит и не тормозит 
Все работает штатно 
В комплекте:телефон и зарядка 
Готов к любым проверкам 
Возможен обмен с доплатой в обе стороны 
Цена:19.000";1;0;0
kupit_iphone_v_moskve;"Airpods 2 
Подарили 
Состояние 9/10
Цена:4500";0;2;0
kupit_iphone_v_moskve;"AirPods Pro Оригинал 
Полный комплект, коробка не от этих наушников 
Состояние близкое к идеалу
Москва
Дам в подарок 2 новых комплекта амбушюр
Цена 11500";1;1;0
kupit_iphone_v_moskve;"AirPods 1 
Состояние идеал 
Полный комплект 
Цена 4000
Москва";0;0;0
kupit_iphone_v_moskve;"Продаю iPhone X
64 GB
Состояние 12 из 12,телефон был куплен и им не пользовались, от слова вообще.
Цена: 35000
Торг минимальный , так как все в комплекте и телефон обсалютно новый.
Face ID работает.
АКБ 100%";0;3;0
kupit_iphone_v_moskve;"AirPods 1 
Состояние идеал 
Полный комплект 
Цена 4000
Москва";0;0;0
kupit_iphone_v_moskve;"Куплю iPhone 5,5s, 6,6s с ценой не более 10.0000.

Спасибо";4;0;0
kupit_iphone_v_moskve;"Продаю iPhone 7 черный 32 гб .
В идеальном состоянии❗️
Носился всегда в чехле и в пленке❗️
Ничего не тормозит , не троит , все работает как надо ! 
В комплекте отдам оригинальную зарядку и оригинальные наушники и чехол
Цена вопроса 13 000 р 
Обмена , торга нет)";2;4;0
kupit_iphone_v_moskve;"🍏СРОЧНЫЙ ВЫКУП ТЕХНИКИ APPLE❗МОСКВА И МО
💬Оценка онлайн🚴‍♀Выезд специалиста на ваш адрес😎
🚵‍♀Будем в течение двух часов!Работаем 24/7
🔐 Заблокированные! 🔨Разбитые!📱Рабочие! 
🍏iPhone/iPad от: 7/7plus, 8/8plus, X/Xs/Xsmax/XR. Air/Pro. 
📱📩 Кон.Тел/Viber/WA: 8(968)033-33-32 Артем. 
✍🏻По всем интересующим вас вопросам обращайтесь в ЛС!";0;0;1
kupit_iphone_v_moskve;"В продаже айфон 7+ 128 Америка 
Телефон не восстановленный !!
Работает со всеми Сим 
Никаких проблем в телефоне нет 
Заменил батарейку на новую 
Теперь Аккум 100% 
Полный оригинальный комплект
Готов к любым Проверкам 
Цена:18.000";1;1;0
kupit_iphone_v_moskve;"IPhone 7+ 32 
15 к 
Коробка, кабель, телефон 
Состояние: дисплей в идеале, сзади есть потертости (в чехол песок попадал)";0;4;0
kupit_iphone_v_moskve;iPhone SE. Невосстановленный, все работает, есть царапины. Зарядка наушники. 7000 рублей + Торг.;1;0;0
kupit_iphone_v_moskve;"Продам iPhone 8 Plus 64GB Ростест , состояние идеал , никаких нареканий. Ничего не менялось  , носился в чехле и в защитном стекле! Цена 23.000р

От айклауда отвяжу! Все вопросы в ЛС!";1;1;0
kupit_iphone_v_moskve;"Айфон Х 256гб
Не большая трещина ну ее не видно 
Цена 27000";0;0;0
kupit_iphone_v_moskve;"В продаже 11 128 Рст 
Куплен 2.02.2020
На гарантии ещё 1.5 года 
Не крутился и не купался 
Все функции работают на ура,не глючит и не тормозит 
Полный оригинальный комплект,включая чек о покупке 
Готов к любым Проверкам 
Возможен обмен с доплатой в обе стороны 
Так-же в наличии и другие модели 
Цена:47.000";4;2;0
kupit_iphone_v_moskve;"В продаже 7+ 128 Ростест 
Внешнее состояние на фото 
В придачу отдам кучу чехлов 
Менялся дисплей и аккумулятор 
Все функции работают отлично 
В комплекте только зарядка 
От себя дам 2 недели на проверку 
Готов к любым проверкам 
Цена:15.000";2;0;0
kupit_iphone_v_moskve;"В продаже айфон Х 64 Ростест 
Не ремонтировался и не купался 
Полный оригинальный комплект,включая чек 
Все работает отлично,не глючит и не тормозит 
Готов к любым проверкам 
Возможен обмен 
Цена:31.000";2;0;0
kupit_iphone_v_moskve;"В продаже iPad Air 2 16 Ростест без симки 
В наличии 6шт
Все рабочие 
В комплектах только зарядки 
Цена:11.500";0;1;0
kupit_iphone_v_moskve;"Продам iPhone 6s+ 128GB за 10000р. Торг уместен.
Телефон в хорошем состоянии, всё отлично работает, Touch ID в том числе. Ничего не менялось. Использовался недолго, в защитном стекле и чехле. Отвяжу от всех аккаунтов. Продаю в связи с покупкой другого телефона.

Пишите в лс или звоните +79779664293";0;2;0
kupit_iphone_v_moskve;"В продаже айфон Х 64 Ростест 
Телефон без ремонтов и водных процедур 
Полный оригинальный комплект 
Внешнее сочтете на 5-
Не глючит и не тормозит 
Готов к любым проверкам 
Возможен обмен с доплатой в обе стороны 
Цена:31.000";1;0;0
kupit_iphone_v_moskve;"В продаже оригинальные Акссесуары на Apple 🍎 технику 
100% оригинал(взяты из комплектов телефонов)
В наличии:

1)Блок-600р

2)Провод-800р

3)Наушники-900р
(Есть разъём 3.5 и лайтинг)

Все аксессуары абсолютно новые 
Готов к любым вашим проверкам 
Так-же Готов выкупить вашу Apple технику";0;0;0
kupit_iphone_v_moskve;"В продаже 5s 16 Ростест 
Без ремонтов и водных процедур 
Внешнее состояние на фото 
Все работает без проблем 
Готов к любым проверкам 
Цена:2500";2;1;0
kupit_iphone_v_moskve;"В продаже айфон  8 64 Ростест 
Телефон без ремонтов и водных процедур 
Внешнее состояние на фото 
Телефон не глючит и не тормозит 
Все работает штатно 
В комплекте:телефон и зарядка 
Готов к любым проверкам 
Возможен обмен с доплатой в обе стороны 
Цена:19.000";2;1;0
kupit_iphone_v_moskve;"Продам iPhone 7 32 gb black.Телефон находится в отличном состоянии, пользовались больше года, со дня активации. Всегда носился в чехле, без сколов и царапин, на фото все видно. Отвязен от iCloud. Телефон не вскрывался, любые проверки. Звоните пишите, отвечу на все вопросы. 
Цена: 15 тыс. 
Тел: + 79856936562";1;1;0
kupit_iphone_v_moskve;"Вчем привет. Внизу ссылка на объявление на Avito. 
-----

Планшет iPad mini 5 Wi-Fi 256 GB

Был приобретён сегодня для сестры, но в итоге вечером решили, что всё-таки нужна версия с SIM-картой.

Коробка, чеки в наличии. Планшет в идеальном состоянии, потому что открыт всего пару часов назад. 
Не возвращаю в магазин, потому что планшет уже был активирован.
Отвяжу от своего Apple ID, возможны абсолютно любые проверки. 

Купил планшет в re:Store ТЦ Vegas (66-й км МКАД), чек подтверждает место и дату. Соответственно, есть все гарантии и магазина, и Apple.
Получается, вы покупаете новое устройство почти из магазина, сэкономив больше 5 000 ₽ на цене товара и больше 5 000 ₽ на фирменном стекле на экран. 

На планшет прямо в магазине наклеено фирменное стекло, его отдам в подарок. 

По всем вопросам пишите или звоните с 9:00 до 23:30. Торг уместен.

https://clck.ru/Rd9Ak";0;0;0
kupit_iphone_v_moskve;Куплю любой айфон , не дороже 10к, пишите;6;0;0
kupit_iphone_v_moskve;Куплю Apple Watch предлагайте );2;0;0
kupit_iphone_v_moskve;"🔥 iPhone 7plus 32 black 🔥
МСК метро Первомайская 
Телефон в хорошем состоянии
Полностью функционирует 
Работает абсолютно все 
Любые проверки 
🔥 Не вскрывался и не ремонтировался 🔥
🔥🔥ТОРГ🔥🔥

17 000 руб.";0;1;0
kupit_iphone_v_moskve;"Айфон 7 128гб 
15к";0;0;0
kupit_iphone_v_moskve;"Продам iPhone Xs на 64gb ростест , в хорошем состоянии, всегда в чехле и стекле,любые проверки ,ещё на гарантии. Полный комплект зарядка,коробка,чек. Все функции работают исправно,ничего не менялось
Кто заберёт в выходные отдам за 38000
М.Пражская";1;0;0
kupit_iphone_v_moskve;Куплю хс мах 256 в полном комплекте, можно без наушников. В полностью рабочем состоянии и не ремонтировавшийся.;0;1;0
kupit_iphone_v_moskve;"iPhone 8 64 gold
Ростест
Акб 80%
Состояние 9.9/10 (один косяк на фото)
Не вскрывался, все функции работают
Полный оригинальный комплект 
20.000₽
Чертаново";2;2;0
kupit_iphone_v_moskve;"XS Max 64Gb
Всё в идеале, никаких минусов, ни царапин, ни сколов, всё родное, ни разу не ремонтировался, поддерживает 2 симкарты, на экране защитное 3D стекло, телефон в идеале, Face ID и True Tone работают гарантия закончилась 19 июля этого года, при встрече проверяйте всё что будет нужно. Всё остальное на скринах. 2 чехла в подарок.
53000, торг, предлагайте в лс.";1;0;0
kupit_iphone_v_moskve;"Продаю айфон 7+128гб или ОБМЕН на айфон Х с дефект!
В Идеальное состояние
Цена 18";3;4;0
kupit_iphone_v_moskve;"Продам айфон 6 64 гига в очень хорошем состоянии в использование был совсем немного, любые проверки
Цена 6000 рублей
Комплектность Коробка, телефон, чехол
Территориально Москва метро Перово";1;5;0
kupit_iphone_v_moskve;"Айфон 8 ( 64 гб ) 
Состояние идеальное , носился в чехле , стекле.
Любые проверки на месте 
Цена : 24500
Реальному покупателю небольшой торг) 
Писать в лс

М. Щелковская";0;1;0
kupit_iphone_v_moskve;"iPhone 7 128рст
Все функции работают
Новый акб
Коробка зарядка
13.500
Мск";0;8;0
