group_url,from_id,owner_id,text,label
kupit_iphone_v_moskve,-91910555,-91910555,"Всем привет
Посоветуйте, что выбрать 6s plus или 7 plus стоит ли переплачивать?",0
kupit_iphone_v_moskve,-91910555,-91910555,"В продаже 11 64 Рст 
Куплен 12.05.2020
Телефон в идеальном состоянии
С покупки в защитном стельке и чехле 
Без ремонтов и водных процедур 
Телефон на официальной гарантии 
В комплекте только зарядка и чехол 
Готов к любым проверкам
Возможен обмен с доплатой в обе стороны 
Цена:48.000",0
kupit_iphone_v_moskve,-91910555,-91910555,"iPad mini wi-fi, работает отлично для своей модели, покупался в официальном магазине, в комплекте коробка, серийный номер устройства совпадает, любые проверки. 

В идеале хочу обменять на Apple Pencil 1 также вместе с коробкой и прописанным серийным номером; но готова и продать
Цена 5500

Экран в идеальном состоянии, всегда использовался с защитой. Сейчас на экране установлена плёнка. На задней панели небольшие царапины, на функционирование не влияет. В ремонте не был. Всегда работал без нареканий. 

Любые вопросы в сообщениях или звоните по номеру. 

Продаю по причине перехода на другую модель. 
К айпаду отдам б/у чехол.

Москва, Марьина роща. Возможна встреча по договоренности в другом месте",0
kupit_iphone_v_moskve,-91910555,-91910555,Куплю iPhone 11 от 128гб,0
kupit_iphone_v_moskve,-91910555,-91910555,В лс,0
kupit_iphone_v_moskve,-91910555,-91910555,Народ куплю 7ку 32гб недорого пишите в ЛС. Посмотрю все предложения!,0
kupit_iphone_v_moskve,-91910555,-91910555,"AirPods 2 кейс с обычной зарядкой
В идеальном состояние
Цена 1700
Москва",0
kupit_iphone_v_moskve,-91910555,-91910555,Apple Watch series 3 38mm. 9000р. Небольшой торг уместен.,0
kupit_iphone_v_moskve,-91910555,-91910555,"В продаже Xs 64 Рст 
Состояние телефона около идеал 
Телефон без ремонтов и водных процедур 
Все функции работают на ура 
Полный оригинальный комплект 
Готов к любым проверкам 
Возможен обмен с доплатой в обе стороны 
Цена:40.000",0
kupit_iphone_v_moskve,-91910555,-91910555,Куплю Apple Watch 4,0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам iPhone 6s
Цена: 6к",0
kupit_iphone_v_moskve,-91910555,-91910555,"В продаже Хr 64 Ростест 
Куплен 07.09.2019 
Состояние на 5-(есть мелкие царапки)
Телефон без ремонтов и водных процедур 
С телефоном идёт полный оригинальный комплект,включая чек о покупке
Готов к любым проверкам
Рассмотрю варианты обмена с доплатой в обе стороны 
Цена :36.500",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам iPhone 7, 32гб полный комплект 
Из минусов: стекло под замену, есть маленькие сколы.
Цена в лс",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю XR. Бюджет 32к. Главное чтобы не реф, и всё работало, был в хорошем состоянии(без трещин, сколов). Желательно с комплектом. Память и цвет не важно. 
Жду предложения в лс.",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам iphone se 64гб (1 поколения) 
Полный комплект. В подарок 3 чехла
Пишите в лс",0
kupit_iphone_v_moskve,-91910555,-91910555,"IPhone 7 Plus 32gb-21000

Полный комплект: В отличном состоянии. Зарядное устройство. Коробка. На гарантии. Все детали в рабочем состоянии. Не вскрывался. 

ГАРАНТИЯ ОТ МАГАЗИНА (2 МЕСЯЦА)

Наличие любой модели iPhone, цвета и объема памяти уточняйте по номеру или просто напишите в сообщения📱",0
kupit_iphone_v_moskve,-91910555,-91910555,"Эпл вотч 5серии 44мм ориг , ношу месяц чек коробка все имееться , возможен обмен на телефон пишите",0
kupit_iphone_v_moskve,-91910555,-91910555,"В продаже AirPods 2Рст
Беспроводная зарядка 
Состояние на фото 
100% оригинал 
Играют четко,не хрипят 
Готов к любым проверкам 
Цена:6500",0
kupit_iphone_v_moskve,-91910555,-91910555,"📱 Добрый день, куплю iPhone от X и выше оригинал ( не мнение 128gb) ( реф, восстановленный и т д просьба не предлагать)
Заранее благодарю ✌🏻",0
kupit_iphone_v_moskve,-91910555,-91910555,Здравствуйте  куплю  Х max ),0
kupit_iphone_v_moskve,-91910555,-91910555,"Покупка/продажа/обмен apple техники 
Возможна отправка телефона в ваш город 
Все вопросы и предложения в личку 
Или по телефону:8(968)033-33-32
Артём",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам iphone 11 256gb red,РСТ(ростест)
Покупался в феврале, в м.видео, на страховке до 03.02.2021, гарантия до февраля 2022.
Чек и коробка в наличии  
С момента покупки носился в чехле и с защитным стеклом 
Состояние нового, без сколов и царапин 
Полный комплект, стекло и чехлы в подарок.
Больше фото в лс .
Цена: выслушаю ваши предложения
Москва и МО",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам iPhone 6 32gb
Покупал его в сентябре 2017г. новым,
Менял экран один раз, сзади есть незаметная маленькая вмятинка
Отвязан от айклауда, не работает сеть (не видит сим)
Надо поменять аккумулятор, он держит заряд и не выключается, но вяло
Камеры, тачайди и тд в норме
Коробку, оригинальный адаптер и чехол отдам с ним
4500 торг",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю Айфон 10 с фэйс айди. 
Цена до 27к",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю айфон 25-30 к
Предложение 
В лс или коменты",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам или обмен с вашей доплатой 
iPhone XR 64GB/РСТ 
Он на гарантии до сентября 
Комплект полный 
Состояние отличное 
Есть чек,куплен в Билайне",0
kupit_iphone_v_moskve,-91910555,-91910555,Куплю 11 про макс Москва,0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю iPhone в пределах 25-30к
Пишите в коменты.",0
kupit_iphone_v_moskve,-91910555,-91910555,"Привет ! Продаю свой IPhone 5s 16 gb (Silver) в связи с покупкой Mi 9. - я первый и единственный хозяин, покупался в конце 2015 года, документы о покупке 
- Внешнее состояние 9 / 10 
- никогда не вскрывался / не ремонтировался, полностью рабочий, абсолютно любые проверки 
- телефон отформатирован, соответственно от iCloud отвязан 
- IOS 12.4.7 
- недавно установлено бронестекло 
Торга нет. Если нужна отправка в регионы, только по полной оплате. Цена 3990 актуальна до 27 июля. Потом 4990. Москва, Братиславская. Все вопросы в личку.",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам AirPods 2 СРОЧНО, цена 7000₽ торг уместен! В комплекте все есть кроме кабеля! Так же есть гарантия от эйпл до 05.2021 года! Любые проверки! Реальному покупателю торг на месте! За доп инфой в лс.",0
kupit_iphone_v_moskve,-91910555,-91910555,Куплю iphone банк 10к пишите в ЛС),0
kupit_iphone_v_moskve,-91910555,-91910555,Куплю айфон (6-6s)до 6тысяч,0
kupit_iphone_v_moskve,-91910555,-91910555,"Продаю ноутбук MacBook Air 11 4/128GB (2013 г.в.). Состояние отличное, за исключением небольшого замятия (на фото), на влияет на работоспособность. Установлена чистая OS. Полный комплект: коробка, зарядное устройство. Батарея держит 5 часов. Технические характеристики на фото.",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам или обменяю на Жигули iPhone 6s Plus 64гига, возможна доплата с любой из сторон. Все в лс! Или по номеру 89779280074",0
kupit_iphone_v_moskve,-91910555,-91910555,"Привет ! Продаю свой IPhone 5s 16 gb (Silver) в связи с покупкой Mi 9. - я первый и единственный хозяин, покупался в конце 2015 года, документы о покупке 
- Внешнее состояние 9 / 10 
- никогда не вскрывался / не ремонтировался, полностью рабочий, абсолютно любые проверки 
- телефон отформатирован, соответственно от iCloud отвязан 
- IOS 12.4.7 
- недавно установлено бронестекло 
Торга нет. Если нужна отправка в регионы, только по полной оплате. Цена 4990 рублей. Москва, Братиславская.",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю айфон 8+ в хорошем состоянии! Никаких доставок, только личные встречи ! Пишите в ЛС",0
kupit_iphone_v_moskve,-91910555,-91910555,"Apple AirPods 2 оригинал

Состояние идеальное, распаковала вчера. 
Поддерживает беспроводную зарядку 
Полный комплект
Гарантия ещё год
Серийный номер совпадает и пробивается 

ЦЕНА 7.ООО ₽

Контакты для связи: телег @candy_kush_1 или звоните 8(977)404-69-33

Посмотреть можно в районе ЦАО, Замоскворечье (м. Павелецкая)",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю айфон 6-7 32гб, в нормальном состоянии от 5000 до 15000",0
kupit_iphone_v_moskve,-91910555,-91910555,"iPhone 7 128gb
Только обмен!!!
В отличном состоянии. 
Зарядное устройство. 
Оригинал.
Использовался с защитным стеклом. Отвязан от всех аккаунтов. 
Достойный Чехол в подарок. 
Все детали в рабочем состоянии. 
Любые проверки на месте. 
Без сколов и дефектов. 
Была недавно замена акб.
В комплекте люксовая копия AirPods 2
Достойный звук.
Все анимации.
Все как оригинал.
Обмен только на Samsung galaxy s8",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам iPhone 6 16 Gb
Цена 5000 р.В 2019 г.менялась батарея,все остальное оригинальное.
Все функции отлично работают.",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам зарядку для Apple Watch
Цена 2200
По всем вопросам обращайтесь в л/с.",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам Айфон Х , на 64 , белый , трещина на экране , на работу не влияет , использую как второй телефон , до трещины работал фейс , щас перестал , в остальном всё исправно , камеры все работают как надо . Без комплекта . Цена 21.000₽ торг . Никаких доставок , только личная встреча",0
kupit_iphone_v_moskve,-91910555,-91910555,"AirPods оригинал ( первое поколение ) 
Заряд держат 3 часа , звук как в новых.
Полный комплект . Без деффектов. 
Цена 5000 без торга !",0
kupit_iphone_v_moskve,-91910555,-91910555,Продам IPhone 6s 16г за 5000р  не видит sim карту все остальные функции включая WiFi работают недостатки на фото,0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю iPad 2018 6 поколения 
Пишите лс",0
kupit_iphone_v_moskve,-91910555,-91910555,"IPhone se 32 , менял батарейку и вход под зарядку , когда менял вход не правильно поставил микрофон , остальное все работает , 4500р",0
kupit_iphone_v_moskve,-91910555,-91910555,"куплю любой iPhone до 3700 

В лс",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам айфон 7,на 128 
Надо перепоять аудиокодека 
Остальное все отлично,за 7000",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю iphone X с полным комплектом, лс",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю айфон 6, 6+, 6s, 6s+
Недорого, под ремонт 
Москва
Писать в ЛС",0
kupit_iphone_v_moskve,-91910555,-91910555,"Приветствую
Куплю iPhone 7 или 8, в хорошем состоянии, в личное пользование",0
kupit_iphone_v_moskve,-91910555,-91910555,"Москва 
Куплю AirPods 2 или pro 
Рассмотрю все варианты 
Только оригинал 
Предложения в личку",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю iPhone X на 64гб 
За 22.000",0
kupit_iphone_v_moskve,-91910555,-91910555,"Добрый день

Куплю ваш
iphone 10/ Iphone XR 

В хорошем состоянии
Комплект не важен, важен сам телефон ну и зарядка 

Предложения в личные сообщение 

До 25.000 тыс",0
kupit_iphone_v_moskve,-91910555,-91910555,Куплю айфон хс бу все комплектами в лс,0
kupit_iphone_v_moskve,-91910555,-91910555,"В продаже Х 256 Ростест 
Телефон не ремонтировался и не купался 
Внешнее состояние на 5-
По работоспособности все отлично 
Полный оригинальный комплект включая чек 
Возможен обмен с доплатой в обе стороны 
Готов к любым проверкам 
Цена:35.000",0
kupit_iphone_v_moskve,-91910555,-91910555,"iphone 6s 64gb,в отличном состоянии, ростест. Работает все идеально,батарейку держит! Учетная запись удалена!!! продам за 13 000р. возможен небольшой торг.",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю APPLE WATCH ⌚️ 
Чтобы 42см было . 
До 5к ⌚️⌚️",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю айфон 7 в хорошем состоянии и полным комплектом,бюджет 15к
Москва",0
kupit_iphone_v_moskve,-91910555,-91910555,"КУПЛЮ Б/У iphone ‼
По самым выгодным ценам в Москве 
У нас вы можете: Купить🔥Продать💸Обменять технику apple 
#Ipad#Iphone#applewatch#airpods#macbook

‼ОТЛИЧНЫЕ ПРЕДЛОЖЕНИЯ ДЛЯ ПЕРЕКУПОВ ‼
По всем вопросам в личку или по номеру телефона...

SE 32 - 5.500₽
6 32 - 5.000₽
6s 32 - 6.000₽
7 32 - 12.000₽
7 128 - 15.500₽
7+ 32 - 17.000₽
7+ 128 - 20.000₽
8 64 - 20.000₽
8 128 - 22.000₽
8 256 - 24.000₽
8+ 64 - 24.000₽
8+ 128 - 25.000₽
8+ 256 - 27.000₽
X 64 - 30.000₽
X 256 - 34.000₽
XR 64 - 30.000₽
XR 128 - 34.000₽
XR 256 - 35.000₽
XS 64 - 35.000₽
XS 256 - 40.000₽
XS 512 42.000₽
XS Max 64 - 41.000₽
XS Max 256 - 45.000₽
XS Max 512 - 47.000₽ 
11 64 - 41.000₽
11 128 - 44.000₽
11 256 - 48.000₽
11 Pro 64 - 62.000₽
11 Pro 256 - 71.000₽
11 Pro 512 - 75.000₽
11 Pro Max 64 - 67.000₽
11 Pro Max 256 - 80.000₽
11 ProMax 512 - 85.000₽

8(968)033-33-32 Артем 

Так же покупаем остальную технику Apple, предложения в личные сообщения!",0
kupit_iphone_v_moskve,-91910555,-91910555,Ребят что это может быть ?? Горит красным при полной яркости ??? Подскажите пожалуйста,0
kupit_iphone_v_moskve,-91910555,-91910555,Куплю айфон 7+ 128гь. Желательно чёрного цвета. Бюджет 15к,0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам АЙФОН 8!!! Пользовался 7 месяцев!Покупал за 40к , трещины на экране нет -трещина на защитном стекле ! Документы есть в наличий как и коробка , по желанию отправлю фото ! Продам за 30000₽ , торг уместен , писать в лс !",0
kupit_iphone_v_moskve,-91910555,-91910555,"В продаже Xs max 64
Телефон оригинал!
Не восстановленный !!!
Внешнее состояние на 4 
Телефон не вскрывался и не топился 
Полный оригинальный комплект 
Все функции работают на ура 
Возможен обмен с доплатой в обе стороны 
Готов к любым проверкам
Цена:41.000",0
kupit_iphone_v_moskve,-91910555,-91910555,Куплю iphone 7 в норм.состоянии.На 128г.С полным комплектом.До 12.000р.89296784426.,0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю iphone x/xs/xr 
До 35к",0
kupit_iphone_v_moskve,-91910555,-91910555,Куплю Айфон Х/ХР/ХС в хорошем состоянии ориг. В лс подробности. Мск,0
kupit_iphone_v_moskve,-91910555,-91910555,"Санкт-Петербург. Куплю iPhone 11 128 g. В отличном состоянии, с гарантией. 

Писать в лс.",0
kupit_iphone_v_moskve,-91910555,-91910555,"В продаже 11 128 Рст 
Телефон куплен 12.05.2020 в ноу-хау
Внешнее состояние телефона на 5-(есть незначительные микро царапины)
В ремонте и в воде не был 
Полный оригинальный комплект включая чек 
Возможен обмен с доплатой в обе стороны 
Готов к любым проверкам 
Цена:54.000",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам айфон 5s на 64 гб оригинал за 5900 ,Все родное кроме акб , акб менял месяц назад  , отпечаток работает и все остальные функции тоже , из недостатков царапины на корпусе , при вас отвяжу от всего ,возможен торг остальные вопросы в лс или по телефону 89672173322",0
kupit_iphone_v_moskve,-91910555,-91910555,"Москва
Продаётся Apple iPhone 3GS 16 GB в неплохом состоянии. 
Все функции работают. 
Из минусов: состояние корпуса на 4, немного люфтит и есть несколько мелких царапин и трещин. Также не всегда сразу срабатывает переключатель бесшумного режима (нужно найти нужное положение). 
Работоспособность можете проверить на месте. Отвяжу от Apple ID при покупке.
В комплекте только сам смартфон.
Цена 2500 руб.

Бесплатная доставка до м. Домодедовская/Кантемировская. Доставка до любого метро 250 руб. Также отправлю в любой город.",0
kupit_iphone_v_moskve,-91910555,-91910555,"В продаже 11 64 Ростест 
Телефону 2 месяца 
Аппарат не ремонтировался и не посещал водные процедуры )
Полный оригинал,с дополнительной страховкой 
Состояние на 5
Можно смело на подарок 
Возможен обмен с доплатой в обе стороны 
Готов к любым проверкам 
Цена:47.000",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам 5000р или обменяю AirPods 1 на pro с доплатой
Работают отлично",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам AirPods 2 поколение оригинал , кейс с проводной зарядкой . 
Провод есть.
Заряд держат 4 часа и больше . 
Звук как у новых .
6800 - Без торга и обмен !",0
kupit_iphone_v_moskve,-91910555,-91910555,"КУПЛЮ Б/У iphone ‼
ПРЕДЛАГАТЬ ТОЛЬКО РОВНЫЕ ТРУБКИ‼
РСТ до двух лет не вскрытые

‼ОТЛИЧНЫЕ ПРЕДЛОЖЕНИЯ ДЛЯ ПЕРЕКУПОВ ‼
По всем вопросам в личку или по номеру телефона...

SE 32 - 5.500₽
6 32 - 5.000₽
6s 32 - 6.000₽
7 32 - 11.000₽
7 128 - 14.500₽
7+ 32 - 16.000₽
7+ 128 - 19.000₽
8 64 - 19.000₽
8 128 - 21.000₽
8 256 - 22.000₽
8+ 64 - 23.000₽
8+ 128 - 25.000₽
8+ 256 - 27.000₽
X 64 - 29.000₽
X 256 - 33.000₽
XR 64 - 29.000₽
XR 128 - 32.000₽
XR 256 - 33.000₽
XS 64 - 33.000₽
XS 256 - 37.000₽
XS 512 38.000₽
XS Max 64 - 39.000₽
XS Max 256 - 44.000₽
XS Max 512 - 46.000₽ 
11 64 - 40.000₽
11 128 - 42.000₽
11 256 - 48.000₽
11 Pro 64 - 59.000₽
11 Pro 256 - 68.000₽
11 Pro 512 - 71.000₽
11 Pro Max 64 - 67.000₽
11 Pro Max 256 - 71.000₽
11 ProMax 512 - 73.000₽

8(968)033-33-32 Артем 

Так же покупаем остальную технику Apple, предложения в личные сообщения!",0
kupit_iphone_v_moskve,-91910555,-91910555,Куплю Xs или Xr до 40₽ предложения в лс,0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю айфон x, предложение в лс)",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам iPhone 7 silver 32gb
Оригинал.
Полный комплект кроме ушей, 
ничего не менялось, не ремонтировалось.
Цена : 13,500₽",0
kupit_iphone_v_moskve,-91910555,-91910555,"iPhone 11 64gb, рст
Куплен в эльдорадо за наличные 29.05.20
Полный комплект стекло чехол 
49000 торг минимальный",0
kupit_iphone_v_moskve,-91910555,-91910555,"iPhone 6s 32gb 
В комплекте только коробка
Менялся только аккумулятор 
7500₽
Быстрым торг",0
kupit_iphone_v_moskve,-91910555,-91910555,"30.000
Покупался в декабре 2017, чек подтверждает
Падал, в результате чего менялся задник
Из-за падения не работает Face ID
Полный комплект, кроме наушников
Максимальный объём аккумулятора: 89%
Обоснованный торг
За срочность готов значительно уступить в цене",0
kupit_iphone_v_moskve,-91910555,-91910555,"Наушники проводные, оригинал, из комплекта iPhone xs 
Новые , не вскрывались. 
Цена 990 р. 
Без торга. 
Пишите!",0
kupit_iphone_v_moskve,-91910555,-91910555,Kuplu iphone 8+,0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю iPad Pro 12,9 2020",0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю iPhone 7, желательно Βlack. Лс",0
kupit_iphone_v_moskve,-91910555,-91910555,"продам airpods 1 оригинал 
4800 в лс , все с ними прекрасно.",0
kupit_iphone_v_moskve,-91910555,-91910555,Продам новые Купил в эльдорадо на бонусы цена 9800 руб. без торга Москва писать в лс,0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам iPhone se 32gb
РСТ, весь в оригинале
В комплекте коробка, шнур
6500₽
Обмен на 6/6plus
6s/6s plus",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам iPhone 7 Plus на 128GB

Все работает хорошо, батарея нормальная. 
Есть косяки по корпусу – сделал фотки. (Новый корпус стоит 900 руб, если хотите чтоб совсем как новый был телефон).

Цена – 15 500 руб",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам айфон в хорошем состоянии на 128GB Ростест, все работает прекрасно , менялся дисплей, поставил чёрный сам захотел такой, аккумулятор держит хорошо. Готов на любые проверки. 
Цена:16000",0
kupit_iphone_v_moskve,-91910555,-91910555,"Airpods2
Реплика. Работают отлично. В эксплуатации пару дней. По всем вопросам в лс
Москва метро Саларьево 
2000 руб",0
kupit_iphone_v_moskve,-91910555,-91910555,"Iphone XS 64gb space gray (Ростест)

Телефон куплен 29 янв, с первого дня ношу в чехле, со стеклом, без царапин (возле переключателя виброрежима незаметный микроскол с завода), никогда не падал, в воде не был, аккум 98%. Face id, true tone без нареканий. Чек имеется, полный оригинальный комплект. Чехлы бонусом. Цена: 42900 (обоснованный торг) или меняю на черный iphone 11 64 gb.",0
kupit_iphone_v_moskve,-91910555,-91910555,Bose QuietComfort 35 II (оригинал) любые проверки после просмотра 2 фильмов в Apple TV. Цена 14000р. Москва.,0
kupit_iphone_v_moskve,-91910555,-91910555,Всем привет! Какой айфон выбрать? iPhone Xs max или iPhone 11,0
kupit_iphone_v_moskve,-91910555,-91910555,Всем привет кто подскажет часы apple3 серии есть NFC можно расплачиваться ими,0
kupit_iphone_v_moskve,-91910555,-91910555,"Куплю Айфон 6s за 6000-7000 рублей, с зарядкой, розового или золотого цвета",0
kupit_iphone_v_moskve,-91910555,-91910555,"📲 модель: IPhone 7 128 красный А1778 
💰Цена : 13000 торга не будет 
🇷🇺Москва. По вопросам в лс или по телефону 
Описание: Телефон полностью оригинал. Не вскрывался 
С родными наушниками, зарядкой, коробкой, скрепкой и 2 чехла 
Прилагаю фотографии на которых можно увидеть все данные, работоспособность и тд. 
Продажа по факту без предоплат и тд, на месте. 
Обмен не интересует.",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продаю свой телефон в связи, с покупкой новой модели, оригинальный iphone 7/128 черный цвет матовый. Пользуюсь сам до сих пор, от айклауда отвяжу, по факту на месте. Вместе с айфоном отдам зарядку, наушники которыми не пользовался, чехол, стекло и коробка не родная. 
Во время эксплуатации нареканий по работе не было, все кнопки, функции, динамики, камеры работают. Ремонту и вскрытию не подвергался, все детали и запчасти родные. 
По цене 13000 руб. Если кого-то не устраивает, проходите мимо. 
Даром не отдаю, благотворительностью не занимаюсь, обмен не рассматриваю. 
 
Пишите/звоните обсудим детали встречи если интересует покупка. Москва",0
kupit_iphone_v_moskve,-91910555,-91910555,"Айфон 6 плюс на 128
Идеальное состояние! 12 000",0
kupit_iphone_v_moskve,-91910555,-91910555,"Доброго времени суток, продам часы 5й серии 40мм
20000₽. У меня с 12.01.2020. Причина продажи: срочно надо деньги. За подробностями в личку. Тверь",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам айфону 7. Москва. Кому интересно пишите. 
 
Характеристики 
Память - 128. Оригинал РоСтЕсТ. Цвет красный. Отпечаток, NFC, фонарик все работает. 
 
Описание 
В хорошем состояние, по экране и корпусу идеал, не вскрывался, все заводское. Все совпадает по фотографиям можно убедиться. 
 
Комплект 
коробка, зарядка, чехол и сам телефон. 
НЕ обсуждается 13 тыс. Обмен не рассматриваю 
С глупыми просьбами в лс не писать.",0
kupit_iphone_v_moskve,-91910555,-91910555,"iPhone 7-32Gb
Телефон полностью рабочий, состояние отличное, телефон без сколов и трещин, от всех аккаунтов отвязан, комплект полный.
Личная встреча.
Доставка и обмен не интересно.
Цена 10000руб",0
kupit_iphone_v_moskve,-91910555,-91910555,"📲 модель: IPhone 7 128 Gb matte black 
💰Цена : 12500 торга не будет 
🇷🇺Москва. По вопросам в лс или по телефону 
Описание: Телефон полностью оригинал. Можно сказать новый. Не одной царапинки. на экране плотное защитное стекло в цвет экрана. 
С родными наушниками, коробкой, скрепкой, чехлом и адаптером. 
Прилагаю фотографии на которых можно увидеть все данные, работоспособность и тд. 
Продажа по факту без предоплат и тд, на месте. 
Обмен не интересует.",0
kupit_iphone_v_moskve,-91910555,-91910555,"🔥🔥🔥🔥Продам айфон 6 🔥🔥🔥🔥 АДМИН ОДОБРИЛ 😂😅
За 6к
Реальному покупателю возможен торг
СРОЧНО 

Если устали от сомнительных объявлений и просто хотите взять хороший телефон без обмана, то просто читайте до конца и главное успевайте забрать)

Телефон в отличном состоянии, память 64гб, относился очень бережно, все видно по фото. Ни разу не падал, не соприкасался с влагой, не ремонтировался, я единственный владелец. Меньше двух месяцев назад заменил аккумулятор (есть подтверждающий документ), специально искал хороший по качеству, тогда еще не собирался менять телефон и брал ""для себя"", держит великолепно, как новый, добавил скрин. Телефон ростест, есть коробка, чек, а также полный комплект - зарядка и оригинальный провод (без оплетки, но полностью рабочий), наушники airpods также полностью рабочие, не убитые как это часто бывает, скрепка тоже на месте. Touch ID работает, все кнопки нажимаются на отлично и не имеют признаков продавленности, единственное качелька на режиме вибро залипает, но может потому, что не пользовался, всегда ставил ""не беспокоить"", в остальном все функционально, порты не расшатаны, корпус сбитый без люфтов, камера не затертая, носил в чехлах, один из них отдаю в подарок. Телефон очищен и полностью отвязан от аккаунтов, код-пароль не ставил. По связи все в порядке, вайфай и блютуз без нареканий, динамик громкий, система стоит 12.4, бегает довольно шустро как для шестерки, пользоваться можно без проблем, карты масштабируются тоже адекватно, gps не теряет. Перед покупкой я буду не то, что не против чтобы вы все проверили, а даже за, если нужно тестируйте хоть час, я не буду вас торопить, прекрасно понимаю сколько обмана и в этом плане всегда предоставляю время.

Цену специально сразу ставлю адекватную, а не чтобы снижать каждый день, она полностью соответствует рынку, если любите поторговаться - просто найдите объявление лучше и купите там, все просто. Обмен только на рубли или доллары",0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам айфон 7 на 32гб в идеальном состоянии(целочка), покупался в мвидео, без единой царапины, айфон никогда в жизни не вскрывался, имеются чеки, коробка и весь комплект, даже дам свою гарантию на устройство, без обмана и тд(халяль)😁, прошу немного(12.500₽), торг, всем хорошего дня), Админу здоровья)",0
kupit_iphone_v_moskve,-91910555,-91910555,"Всем привет! куплю яблоко 7/7+ до 11 к потолок. деньги на руках, предложения в лс",0
kupit_iphone_v_moskve,-91910555,-91910555,"Прошу внимательно читать описание, так как буду максимально точно указывать все детали, чтоб при встрече не было вопросов или возражений. 
Продаю свою черную матовую 7-ку память на 128 гб. 
Функции типа тач айди, 3д тач, пей все рабочее да и сам ими пользовался. 
К телефону идет родная коробка, наушники родные , чехол, защитное стекло и неоригинальный блок. 
Состояние аккумулятора - 84 %. 
Цена 13000 ставлю окончательную цену. 
Территориально Москва 
Если есть вопросы пишите в личные смс, дам номер для созвона. 
Кроме продажи ничего не интересует",0
kupit_iphone_v_moskve,-91910555,-91910555,"модель:iPhone 7 128 black matte Ростест 
💰 цена: доплачу 8000рублей
📝 описание: обменяю свой iPhone 7 128 Gb полный комплект кроме наушников . Ростест . (Чек есть) . На iPhone 8 - 8plus с доплатой в 8000 рублей . Москва и область . Админам добра .",0
kupit_iphone_v_moskve,-91910555,-91910555,"IPhone XR Red 64gb Ростест на гарантии с чеком
Телефон в состоянии нового
Следов использования даже нет 
Идеально подойдёт для подарка
Покупался в июне 2019 года в МВидео за 55 тысяч, соответственно ещё на гарантии
Плюс второй год гарантии по чеку 
Никогда не вскрывался, не был в ремонте и даже не падал!
Акум 98%

Комплект полный оригинальный + чек о покупке и чехол
Большая просьба, кому нужна фотография чека вблизи, не пишите
И в Айклауд чужой входить тоже не собираюсь

Готов к абсолютно любым проверкам, готов к новому владельцу

Цена 37.000р
Метро братиславская/домодедовская/варшавка",0
kupit_iphone_v_moskve,-91910555,-91910555,Продам 6 айфон на разбор (32 гб) или же куплю 6 заблокированный или убитый (кроме дисплея),0
kupit_iphone_v_moskve,-91910555,-91910555,"Продам iPhone 8 Plus на 64 Гб, в идеальном состоянии. 
Айфон полностью оригинал, Ростест, есть чек о покупке. 
Без ремонтов, не вскрывался, стоит все родное. 
В комплекте есть все, кроме наушников. 
Цена строго без торга 24.900 р. 
Пишите в личку.",0
